0.92768213	-0.01470776	0
0.9330127	-0.0136661	0
0.93815334	-0.01265539	0
0.94310179	-0.01167671	0
0.94785588	-0.0107311	0
0.95241353	-0.00981957	0
0.95677273	-0.00894313	0
0.96093158	-0.00810274	0
0.96488824	-0.00729934	0
0.96864099	-0.00653384	0
0.97218819	-0.0058071	0
0.97552826	-0.00511997	0
0.97865975	-0.00447324	0
0.98158128	-0.00386766	0
0.98429158	-0.00330396	0
0.98678945	-0.00278279	0
0.9890738	-0.00230479	0
0.99114363	-0.00187054	0
0.99299802	-0.00148055	0
0.99463617	-0.0011353	0
0.99605735	-0.00083522	0
0.99726095	-0.00058068	0
0.99824643	-0.00037198	0
0.99901336	-0.00020939	0
0.99956142	-0.00009311	0
0.99989034	-0.00002328	0
1	0	0
